id,filename,alt,decodedWidth,decodedHeight,focusScore,heroSuitable,gallerySuitable,flags,error
med_1128b0299c3fa2f95e04f0c4,000130-bc85c75ae58d77e2b1d1823c5d7a97feb0db5700.jpeg,Michel Finale Ligure 3.jpg,1374,2232,1072.26,false,true,hero-resolution-too-small,
med_113466ed7f098c8a51e10a3f,001379-8320391aa4b9dadc7995b00f6ec7c11c51845597.png,LOGO-CLIMBRO-1.png,1506,295,16527.52,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1175ce8655edc30299f4dfa3,000182-b1bdf2a82cece12b69e7e19a148a05a6192d8d40.jpeg,Holly Margalef 10.jpg,2228,2238,938.44,false,true,hero-resolution-too-small,
med_1189e8876b5774b5920ee9e4,001341-acb7f384c8d8b2631d30bd667cd7010b6fe6a785.jpeg,Linda Nido Amoroso 7b+ Sella Wildside 2023 rockbusters.net (27).JPG,1605,903,1809.14,false,true,hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_1192dbff207a579c20a48897,000927-132b0da948962c772c751d62e3d763f1a6c6a5c5.png,Screen Shot 2018-07-08 at 17.07.20.png,1424,785,1528.99,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_119747ad2da70833e986576a,000453-b046436315db92724a5f0302caf4007a45abd646.jpeg,garnet.jpg,304,267,1008.78,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_11cc241d28bd0f9529180524,000714-8f2083489130993270dcc2b432b0ea3512233560.jpeg,Les Calanques-Deep-Water-Soloing.jpg,250,382,2948.28,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_11ec3c9df39f4b8ac3061b86,000518-79fb049da249d12f754f8c500b813ea56a0ebed6.gif,roca regina croquis-terradets-roca-regina-gali-molero.gif,668,1000,7548.23,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_11ef049c03da9eb320bc3184,000787-6767a55d69c74177aab012b54edb8f8ec2bf3b70.jpeg,bouldering Albarracin 3.jpg,3976,1186,930.85,false,true,hero-resolution-too-small,
med_121ebb8bcf219e1b1de2d7a2,001344-be35b9c1490891efffae4817e375d182254cfcee.jpeg,Lucisce-climbing-hvar.jpeg,1200,890,2264.31,false,true,hero-resolution-too-small,
med_127b773979e32d2a7884be1c,001105-ceb1f4cabfb74805a236e7a6f68a200afd6aa922.jpeg,Frankenjura climbing,900,1350,812.48,false,true,hero-resolution-too-small,
med_12a0e98a3270c6f348418816,000339-840b8d35bbb9cf92702dfe6981013b19fb24f3e7.jpeg,albaracin prcek 2.jpg,800,600,4008.78,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_12db436c74b8b9491007f9dd,000104-fec1a238c03dbe1741a9314eb773a5ce2b34071a.jpeg,Ray Zillertal 5.jpg,1499,3285,1439.83,true,true,,
med_12f440a4b1dca1b1e1810973,000678-f60647079e9ba80742a4c4937fe57a14faf3aa38.jpeg,Jason Oltre Finale (2).jpg,1300,867,2404.2,false,true,hero-resolution-too-small,
med_1330379aa278405930055d16,000591-ff96ecf03dd3f060ee74121bbca2f8c294460235.jpeg,Rosalia-Tafarmaix-Sella-ClimbingSpain2016-Rockbusters.net.jpg,4000,2248,401.03,true,true,,
med_133ca0b66a3d98b42afbdcb4,001114-810827e0ad03428ff175b66d9482f5ef990fe7ca.jpeg,Hege Gorges du Tarn www.rockbusters.net (3).jpg,867,1300,943.4,false,true,hero-resolution-too-small,
med_136a97a653447f302ad943ce,001423-6f4a304ff9c6c08954d4092cd712364ecdbe0762.jpeg,20230626-Rockbusters-Maltatal-Day-2-2217.jpg,2048,1366,1189.98,false,true,hero-resolution-too-small,
med_139305bf3620e67aa7dbc769,000973-d27eae22e571bf69685d2fa29e0e40c46c45e594.jpeg,Sylvia Europe Trip Zillertal 2019 7a rockbusters.net 5.jpg,930,620,3071.4,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_13dba7556199f91400e42d11,001367-73604d801feac1a7bafdb6a8b32829d38e8401ac.jpeg,ILCNmzbD.jpeg,536,536,1401.89,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_13ead25d76821b4e5a023056,000841-82caa9df0a08098cc876e62f5d3c9e324ad6477c.jpeg,Alison 2 Frankenjura.jpg,2775,828,1108.91,false,true,hero-resolution-too-small,
med_14221dea6c0f8bdefb235ab7,000253-bb143faa4d65530802670b2345409588d099a1ca.jpeg,adam_Rockbusters_Sella.jpg,960,638,1215.16,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_14a4d2e0857f52df3d2e0746,000237-86ff3930812d78083f3ce596dde5b8568421d85a.jpeg,Rodellar 3.JPG,2248,4000,1424.33,true,true,,
med_14eb9df5365af3e8c1054aee,001173-177dfc07782bdd753aa1040aafa6ff2c57ad6cf5.jpeg,Alizee-Dufraisse--cara.jpg,500,500,2137.45,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_152ac01ae3a5ba38b0e185c3,000101-eb8309800d48f50a6022074d8372ce598f348ea4.jpeg,Ray Zillertal 2.jpg,2595,1675,1368.18,true,true,,
med_15e7d02c2d498b9c50349ee8,001171-0fe298d15d88cb896d6fa3055b667a644c8f2c6b.jpeg,"Andrlac, Botanic 8b+, Rodellar, rockbusters.net 4.jpg",5059,3373,1636.54,true,true,,
med_1601bbdb10840c5cf7137cce,000265-ad260d7717cb82f2660c1767ce74fa8205bc94cd.jpeg,ernesto04.jpg,1417,960,2344.89,false,true,hero-resolution-too-small,
med_1607f7ed80c6b832f8d5a5ed,001101-216114a78328c7de3b19816219f549f575cfcbcb.jpeg,Rockbusters Otre Finale Finale Ligure www.rockbusters.net_001.jpg,1300,867,2048.66,false,true,hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_1630df5b81e3cf177451ddf7,000625-7d928e81fb3adfdf596576491f313fa2eb6cf0eb.jpeg,happyJany.JPG,3880,2600,2573.53,true,true,,
med_169d6e1e8d35014f779d5137,000638-aad550c80d467e10656b60a025eb4116173caa7e.jpeg,daila_rollitosharma.jpg,600,399,1687.11,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_16c3639383bb8966009e2482,001311-e166a5abe63698309bb8adeadc1fba93f1baa636.jpeg,Miha in Otre Finale rockbusters.net 2.jpg,4364,2910,1359.32,true,true,,
med_16d47f3a3e008f3c70588c15,001083-8c5dc9e0027624b6073b006fd07a6d2c04e479b5.jpeg,P1010401.jpg,4000,2672,929.89,true,true,,
med_1729f92260742643856a41f6,001362-3e8604e679ea3ed95afa4944cbb686c8e427b692.png,Logo_fondo transparente.png,500,500,1235.81,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_172d5d62f12074dfdc54fe2e,000653-9633a6d649720947008cce2053a9115453d0e927.jpeg,Rockbusters Otre Finale Finale Ligure www.rockbusters.net.JPG,1300,867,2042.5,false,true,hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_1767179507730227c5c42ae1,001436-75201b1614ab311a5fa9efa9f53f28460e8b2828.jpeg,Charizze Climbing Trip Europe Gorges du Tarn 2018 rockbusters.net (3).JPG,867,1300,546.31,false,true,hero-resolution-too-small;exact-duplicate,
med_17829467b31cbba23ceb43d8,000254-b039e75ffcc15d84a06e7defcc3bbbe784efb9c9.jpeg,Blin_Rockbusters_Rodellar.jpg,304,206,1958.62,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_17c25bc734f35d93a6c6ef63,001007-bc000c08a738a5549a51e7b786d1df1f257b0980.jpeg,Laszlo.jpeg,300,300,507.24,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_18030a1fddcf8b70e662478c,000065-6db50276a382eb5ddcd18223a828a79e500c7cab.jpeg,Jan Labske Udoli 2.jpg,4000,2248,657.48,true,true,,
med_181fb04372e1baffa4bf78e2,000438-bdcedf1e463131f418fb45ec3f73f87e6e2d5375.jpeg,ja_hlava.jpg,375,483,329.98,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small,
med_18660e3a77e0c4f055b2543f,000366-6fea2791e429fe8e901558ade233283a3c993dbb.jpeg,maria basque country.jpg,800,1199,2517.9,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_187f07649a72e36e7026b067,001187-443d47364a532102023b5f2de3781dfaebe096f8.jpeg,sulov.jpg,724,484,1466.05,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_18845148653d4983c915de73,000341-5b2061a67cfe05ca6649b0cfe0786489c520bd76.jpeg,Albarracin 4.jpg,800,1067,1375.33,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_196d8c9b5f9dbbe4576e5b74,001166-abf6f27f05db42db65b600604702a08fc70e1079.jpeg,Alex Frankenjura 6b+ rockbusters.net 1 DEMO_003.jpg,3437,2196,1738.81,true,true,,
med_19a34ae406c6445719872a6b,000176-87d47eba05eca4405498cd8cc2d542db7037a3a9.jpeg,Holly Margalef 4.jpg,3059,2019,535.53,true,true,,
med_19c671c6c367873f2fdb1fce,000073-0f3ceb03174340da2cf3303a4a7e5e8bb189f903.jpeg,1-b(1).jpeg,300,253,1233.49,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1a28eef91d469d83a314cae5,000970-74aed15a9f7dac8a8080843e3d018a825174aabc.jpeg,IMG_2756 copy.JPG,900,1350,2160.78,false,true,hero-resolution-too-small,
med_1a65bad1e37d1d648d2233fc,001001-18c6a16dcb1346cc349b839130a6303feb047c29.jpeg,rich.jpg,491,491,342.48,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_1a73075db6be7607bef04751,000539-dcb4288ed8f591f869dc036ede18d46a010fdb70.jpeg,trad multi pitch5.JPG,4608,3456,3166.86,true,true,,
med_1a840ef5602ebe27cb78b583,001223-3a22de5dfffc250d0889dcfe9a83ce2f12c1f937.jpeg,"Andrlac, Botanic 8b+, Rodellar, rockbusters.net 3.jpg",4941,3294,1729.06,true,true,,
med_1ae46ec21b9be52c2874e7a2,000229-7679ab8a53a8deff80594a92e12416a31ecf71de.jpeg,Medya Rodellar 4.jpg,1965,3212,3971.77,true,true,,
med_1ae9f5939a3ba66a3a7fb4ae,001108-481aa903eb3fcab518f261ee6532da73e1a127ce.jpeg,Frankenjura climbing,4000,2248,2588.87,true,true,,
med_1afe3c0a6c4b49dfc36842e1,001317-95bd6cc28f0eb6d3f21a5ded452f022cd8a230c9.jpeg,Bohus in Otre Finale rockbusters.net.jpg,4376,2918,1563.01,true,true,,
med_1b134d2b63cb2e7dcceddde8,001454-fb4c7480fa08500735c2959c8a90ea03414ee91c.jpeg,WhatsApp Image 2025-10-23 at 12.02.00_d0ae1427.jpg,1110,1143,3058.07,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1b2d836b22aa61432dbe9540,000820-8d50deae7451409a65bd7745014fc5b8c6eb6d73.jpeg,Jason Finale Ligure.jpg,1199,358,2231.42,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1b3906b63f7cec192d41c07e,001435-37e4d5354434bf7d58c480c46f79fa42c84d9826.jpeg,Luci 6b+ Ceuse rockbusters.net 2.JPG,1337,891,1986.76,false,true,hero-resolution-too-small,
med_1ba09130d25c68b817ca0815,000985-1049c400235826dcac5527749a0015f20df72dba.png,Maribel.png,121,121,1128.04,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_1c7480ddfb9d218d70713ea0,001382-76e2b343ac5ae67daeebd81ac67732ff277a05da.jpeg,Kyparissi Klemen.jpg,1200,800,2523.57,false,true,hero-resolution-too-small;near-duplicate,
med_1c74c16c8cabf86dafe2ffa3,001364-5467256f5ecb063f0083cc573c798b6b345cb65a.jpeg,Linda Nido Amoroso 7b+ Sella Wildside 2023 rockbusters.net (26).JPG,1505,847,1729.93,false,true,hero-resolution-too-small;near-duplicate,
med_1c7bea931707b7588a549056,001355-e371c4b9c156e882917a7e907e0dd0fe92e71d94.jpeg,Training 8.JPG,956,627,3321.92,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1cb05a5c01a9bcf1f26d7297,001160-3c97ddb37557a8e2da1b612dcd610c3452fdb14d.jpeg,pablo la sportiva demo blog.jpg,1600,603,3286.13,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_1cb1c67e0fb975e1496ff0c2,000465-9a750d91c03d3a612695635de8313919fc629ec0.jpeg,collegats croquis via tanger.jpg,900,1200,2649.56,false,true,hero-resolution-too-small,
med_1cdb11fd1260c827e84b7499,000928-9e7a3a25c3f3c62cd2b0cac046fb05d1d3d58abf.png,Screen Shot 2018-07-08 at 17.07.20.png,1424,785,1528.99,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_1d393bc96180ef4c48dca81d,000549-64ca05860157b521ede5152101b7e6deb13a7326.jpeg,Rodellar 1.JPG,2248,4000,1174.88,true,true,,
med_1d827070c0b0c00a41afb2a9,000657-96ddb3dfc994c3c75d3a85cd4c26192482447b99.jpeg,hazel findlay.jpg,1276,1079,1020.18,false,true,hero-resolution-too-small,
med_1dbd29db33af6eaaa923145f,001123-f8b1b3bf985e218f08d6fae515553394b26a4070.jpeg,Labske Udoli climbing,2296,1847,1486.14,false,true,hero-resolution-too-small,
med_1dc82fc54ea054f0b58680bb,000628-86e3f40d4b00ddc59aecf6170d335849d063e8bb.jpeg,Daila Ojeda detail.JPG,640,640,1099.49,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_1de2c8a8f5ffc7117e5bee9c,000456-018ebc14b2d6acaaba1c5acfec8ae59b40b1e2aa.jpeg,bora gp screw.jpg,304,267,763.03,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1e1d46498188559bf4fa20ad,000720-489933a00869b5e8c901a1088e9f0a8c7ef5035c.png,logo_web_text_right_b.png,1400,333,56767.07,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1e29337e1ab5b39d8fe2d971,001233-e190a87f9f10b0a84b875ca78d9adc6ff365b9b1.jpeg,jany_palice.jpg,141,159,623.95,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1e5899de6b71dda87142f8aa,000392-213d9cdc4a2a220066893a64048ac10f79be3adb.jpeg,frankenjura9.jpg,800,586,1605.96,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_1e8415d1dbad98a3f03cd517,000712-62beb6431d79355f09f2cc90bd9de789414502ca.jpeg,Les Calanques4.jpg,792,528,2467.89,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1eba103caf38b4eb3a046538,000908-4c40311b0250f6ed33f7a5532300e36bb675a75d.jpeg,"Quentin, Rodellar, Libera tu Mente 7b resize.jpg",1600,1067,1797.37,false,true,hero-resolution-too-small,
med_1eceffa1ecee5b799efa8b4b,001191-9a17de3efc2dbe67a933ebfcd287d130a4b696dd.jpeg,leonidio.jpg,509,339,2874.92,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1eead1172d9f64dc5b858edb,000837-919e354d452cac678e63afde5d7695e5983c1cfc.gif,8a_320 logo.gif,320,320,34120.83,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1ef94b18f2de940a3620e1da,000722-dc3c9c354a95d3c7650f21afea98ffd82bcb969e.jpeg,michelle head.jpg,261,312,105.32,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small,
med_1f148bc864446545a014442e,001412-a44596ef27e5023d9f99654d4153d7bfc4a6a5f3.jpeg,Timon 8a Zillertal rockbusters.net 2.JPG,1472,981,1575.77,false,true,hero-resolution-too-small,
med_1f217f03be1f679bef996cba,001055-044895c8c9f718eacf0036142678600e265d4827.jpeg,IMG_20191009_095516.jpg,4000,3000,982.63,true,true,,
med_1f274fa58a0a768c47828b70,000156-9801f45f936c2c775de8679ffccea27ae38ac8fe.jpeg,Hege Gorges du Tarn.jpg,1188,1980,3505.49,false,true,hero-resolution-too-small,
med_1f27bf7ec6feb1ec8a17cdc7,001043-f0e456d8d0d0e82093e9fc1d831b8924e4aa7dac.jpeg,Pajka.jpeg,500,500,501.86,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_1f5b6493682ea51f7f9b7593,000689-6c62ea24fb3d1fa79542bfc417f7b9d2aa3fac55.jpeg,Oltre Finale (3).JPG,1300,867,1764.41,false,true,hero-resolution-too-small,
med_1f71871827b90c2714926081,001212-22b9dd51789d0160ea7cf0b08aec2303d5914963.jpeg,Rubia8.jpg,1001,1500,1175.49,false,true,hero-resolution-too-small,
med_1f805e5c66bbbf4bcfb84f41,000150-82a9ea90ddff15e5fce687b95aa5d222e7db5b49.jpeg,Hege Gorges du Tarn 6.jpg,897,2013,2542.29,false,true,hero-resolution-too-small,
med_1f9c0edfedcfeed77e1eada7,000462-533495d91d64b71892abfe8a7f3abeaacc920cf5.jpeg,Kappa.jpg,304,267,1098.6,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_1fbc6c527931894f7e5458fa,000611-2c8797f9959935c0e6014d2a70deea754c0318f1.jpeg,PA291503.JPG,3264,2448,536.66,true,true,,
med_1feb5197951409916e7ec42f,000870-22d7313a353a8127c20aedd9f1f232cdbe1388e8.png,Screen Shot 2018-03-15 at 14.45.14.png,1436,638,2821.61,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_20127092bffc2c9f826a48d3,000064-eeec31b0c0a887e112aed3241ca2b4e8b911d353.jpeg,Conchi Labske Udoli.jpg,1440,2218,1218.75,false,true,hero-resolution-too-small,
med_209dfbf0274b1bfe2950cc41,000751-03f3b788a39cceeddb1596d0e08576125cd92e50.jpeg,_E2B4228.jpg,2250,1500,581.06,false,true,hero-resolution-too-small;near-duplicate;near-duplicate,
med_20bf2e5fa6925d7c49f0968e,000390-8201bf0854bdec8ef9e7cc855f839479ebb003aa.jpeg,frankenjura7.jpg,800,586,1119.9,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_20f595c69ff77d917cf38c45,001164-26c02f4e18aa2353395a21d78cd393e4cec59c24.jpeg,Alex Frankenjura 6b+ rockbusters.net 1 DEMO_001.jpg,4021,1794,2546.42,true,true,near-duplicate,
med_20ff9bb90f81d637c7b832fb,000818-000810c3dfdb5fcc4916ada0d0880604d084ec95.jpeg,jany margalef 4.jpg,1200,358,836.94,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_210bbb6d7d865ed4866f788d,000449-73cd9f5a24b9cebafc4839b06e802ebe1694447d.jpeg,mistic 10.1 dry.jpg,304,267,2052.62,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_21441867f039a0ab6a55a132,000280-0ecd708a086ad2c97c790370e677b8efc8f187ba.jpeg,Zbyna_Rockbusters_Terradets.jpg,490,960,3096.94,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_2149e95da9390776697e51c9,000352-775643edb807cbc5486e01db4f5676fc96b6fec3.jpeg,Albarracin Zoli.jpg,800,600,1420.09,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_217dc473fae827036b14dafd,001231-a722b5cffe8fc9b7db996904881a3b94f6aefb7a.jpeg,Klemen Bečan.jpg,1275,717,1608.53,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_217eb556cd1ef4680c129f8b,001309-a0ad59b003edaa700c9732b3aec36dc309c2190d.jpeg,Beginner Learn to Lead in Frankenjura 2021 rockbusters.net_001.jpg,5193,3462,2615.57,true,true,,
med_21b8a063d2394f55285ae675,001027-8124b8d33569f79f556d4708e1ce8727d3acaede.jpeg,Jany.jpeg,500,500,1013.89,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_21f06c2b419123324fa40781,000503-327676cd1da8cf4c3aa69d0c92aed2208170a89f.jpeg,Monserat Escalando en la Valentín-Casanovas.JPG,2560,1920,2742.23,true,true,,
med_22415a9b883b8fd5fda6bd8f,000745-bd840e55ad49aa15727c2677eea224ec058895a6.jpeg,Linda.jpg,638,960,1271.55,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_22d0ae6eb2fd162476b86572,000681-ba76d95d908bc2d3107f51b02b6b8fe1ec2ca91e.jpeg,Jason Oltre Finale.jpg,1300,867,1610.53,false,true,hero-resolution-too-small;near-duplicate;near-duplicate,
med_2351f3a77139eb6c1c272e1f,000914-47bc3a41bbac50b2526519e155c6ca3c22b5f294.jpeg,"Jany, Chamonix, Aiguille du Midi, Contamine 7a+, rockbusters.net 3.jpg",816,612,1705.44,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_23638e6750ae11cf232a6270,000924-68917dde4c72412bad4988e6b991e95ac7011a66.jpeg,"Andrlac, Rodellar, 6b+ rockbusters.net 2.jpg",2220,1480,4381.46,false,true,hero-resolution-too-small,
med_239accea2a30c4f027c47762,000767-006c916ec32027d653815444cc5709f703e66e37.jpeg,Jaime Zillertal.jpg,4040,2712,1392.69,true,true,,
med_23c21a62ccc7a509cbf59de3,000892-b7ba835de0867f2738a084ad00710b921d1a82eb.jpeg,KAB_4563_2.jpg,1600,1067,3797.71,false,true,hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_240d124c27e1b10d87ce3ddb,001107-c40ff98a1ef6801d83e8eb1d04fb0194f809d89e.jpeg,Frankenjura climbing,1350,900,2818.16,false,true,hero-resolution-too-small,
med_244f2d4cd040a6c0bebfea66,001431-f299fc6eeed73bc2c82572c1811a1beab4695171.jpeg,DSC03711.JPG,1388,925,1348.76,false,true,hero-resolution-too-small;near-duplicate;near-duplicate,
med_2474d5f4dde60c77acbc142f,000305-c796bbcc66a65ff42baa0d60695c7e4093782a62.jpeg,adam_Rockbusters_Sella.jpg,960,638,1215.16,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_24c1b474d0bed501bcc44c48,001110-7107f647de2933af95f2fbf6aef0b57e320e6788.jpeg,Jany Climbing Trip Europe Gorges du Tarn 2018 rockbusters.net (7).JPG,867,1300,773.74,false,true,hero-resolution-too-small,
med_24d64a9a2ed53781df89024e,000899-ade1fefffbea0540ceaf7fbcf2bba376f21a718e.jpeg,Margalef_27Crags_premium_maya_ayupova.jpg,1520,1013,1648.23,false,true,hero-resolution-too-small,
med_25024edc444e6534b8cb30b4,000413-8f73e507b88f4df60b5a3b10f114777533db6def.jpeg,remenievemayo2.jpg,1024,653,2662.13,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_254a2f717322cea454e9618c,001304-4c1a52f9aed2d39c8b9fed3abc23b837eb15e1c8.png,1580383210Logo-SINGING-ROCK-png.png,2708,948,14233,false,true,hero-resolution-too-small,
med_266cefdea8fab25fa3803c14,001012-3e0204ae15d394e0466a406b6b002d0367d177d9.jpeg,Daila.jpeg,300,300,786.82,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_2678c30cef642a7d74b87e09,000412-1fee08c61d1a952ebf5a1b0fca667b28a943a4ec.jpeg,pabloreplicante2.jpg,1024,683,3737.75,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_26c0c6887501e56c0189c5aa,001181-8cdf8d6ce12aa133c688b8249451e670c595b09f.jpeg,Peava.jpg,1905,1905,1025.34,false,true,hero-resolution-too-small;near-duplicate,
med_26d17a6f65c08f55786ec1fa,000843-ff9acb4a9a9bc80967720dd73e663d074ec70316.jpeg,Quim Zillertal.jpg,1200,358,1701.05,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_26dcf718a57a63538630e8ea,000759-d07451a5f9a8f7a6c1d8272e2ec4fb8a9fbd8298.jpeg,Audrey Adam Ondra & Patxi Usobiaga work shop Rockbusters.net.jpg,2250,1500,2336.58,false,true,hero-resolution-too-small,
med_279714a3acd69baf8c8b6132,000459-9e08deee569397e2370029eaf64064858be07ef7.jpeg,buddy.jpg,304,267,636.18,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_27ac50c716feee5f66cbb68a,000605-4a17102d3d12bc5291e388b07baad287a853cf53.jpeg,Nan3 Siurana_ Spanish Climbing Trip 2016.jpg,2770,2245,541.38,true,true,,
med_27ad5e1522e63251e022a8ed,000146-9b905527f0a68fa55debea8f2878ab1195bf4138.jpeg,Hege Gorges du Tarn 2.jpg,1846,1411,2735.68,false,true,hero-resolution-too-small,
med_27d67ad6cb0aec6f6052bbb5,000488-530dd53d2a675ce7175034bde5b5a963a7ad091a.jpeg,Mont-rebei Vía del Quique.JPG,1920,2560,1114.03,true,true,,
med_280be955ae336675570ef9ae,000704-93d1586dc32eea6806a16b1107dcda7ec452989e.jpeg,LaGonte.JPG,3872,2592,1820.64,true,true,,
med_281e8e3a179bb2d9d94c82a2,000699-344e96cf4625c42e3c5140900ec06abccd7d02b5.jpeg,verdon-gorge.jpg,590,464,3228.6,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_28241f696749f4367825dc64,001406-f7f35d2d86d4432d6bd146decc61a8a064aaa732.jpeg,DSC03711.JPG,1388,925,1348.76,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate,
med_283fa7937660f18416c15da8,000652-2f0f8eeaf0b132af7676da5871d1210982357d6d.jpeg,bere.jpg,3456,5184,886.09,true,true,,
med_28901945685f5b754dd840c6,001345-abbc3641d29a93ee585bcfc2b73e2086dbcae070.jpeg,climbing-hvar-coaching-cave.jpg,1500,1000,2148.76,false,true,hero-resolution-too-small,
med_289f8a64a73c4b734b5e36b6,000302-75b8f6d233c5613fe8fd9c4e8639e1b3d56383af.jpeg,Rockbusters_Sella.jpg,960,720,748.98,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_28b2343c205be3c1028c3db4,000063-951ed679a532a04342eff83e41cb508c63c11ee7.jpeg,Conchi Labske Udoli 3.jpg,1503,2106,670,false,true,hero-resolution-too-small,
med_28beb30277bfba2896f21fc1,000119-1514dd4b32a2df84e2de9994016b9f9a33b2d7d4.jpeg,Hege Finale Ligure.jpg,1965,2221,574.08,false,true,hero-resolution-too-small,
med_28eec3116270addb4e41b989,001428-282435ddbe7b5cf9e2991a311f0828e36031b3ed.jpeg,Margalef Elena Margalef 2018 3.jpg,1266,846,1883.5,false,true,hero-resolution-too-small,
med_292c7d7d10887af001f40bf1,000834-9cc1518df87bf3b3738d04a72d8481401e7522a8.jpeg,Zofia DWS Mallorca.jpg,1200,358,2658.03,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_2933ba14ace70eddb0b614d8,001075-9a58a624bd9855c998e7c113de17c4bc8bf54f78.jpeg,Bouldering Albarracin,1600,1200,1147.27,false,true,hero-resolution-too-small,
med_29810f9b57a3b092f3c24b6f,000143-e956b83b6fbb7a75392b01974eeaab67675b68c2.jpeg,finale ligure.jpg,239,256,468.36,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_2a6e5797439439c08700d8f2,000706-dfb5f702e61a75c06ee4f902fee1ba5f37c3f77f.jpeg,laGonte2.JPG,2288,1280,2447.61,false,true,hero-resolution-too-small,
med_2ae7b8f4ea2d52dc8ae3c1c5,000161-f1967cc6f9e9398ed4114d0c96638aabd0ca0688.jpeg,Jeff Gorges du Tarn.jpg,3616,1827,1618.99,true,true,,
med_2afa64f517af2584e3a1fb3f,000728-57bcfa6b8c928c668cccd77e50221afb3b8825da.jpeg,Klemen Bečan 2.jpg,1350,900,1539.31,false,true,hero-resolution-too-small,
med_2b02e35d8ebfa6d59e058c04,000622-7a508b7890626e6ca0a01e6d767cae8aa8c728b8.jpeg,Jany_singingrock1_Rodellar.jpg,2382,3555,2091.07,true,true,,
